sim_id,hypothesis_id,p_value
30,33,0.42683442952412143
30,34,0.49268530182113507
30,35,0.9675468302017822
30,36,0.44300740565528474
30,37,0.04390729694874105
30,38,0.9221221975671674
30,39,0.726707183994903
30,40,0.48507057374209395
30,41,0.29098187245168633
30,42,0.4349620086521798
30,43,0.6746403804471953
30,44,0.16838838904218245
30,45,0.458930362172441
30,46,0.7295514285380397
30,47,0.9631016224072931
30,48,0.3280793331345486
30,49,0.39744161691043833
30,50,0.7172702906027679
30,51,0.47945719751485477
30,52,0.3145137678540254
30,53,0.9270993006837961
30,54,0.36183347502468344
30,55,0.7608394630434376
30,56,0.20566030687496648
30,57,0.00958751620895534
30,58,0.011680445863413621
30,59,0.3084863482836515
31,0,0.15584998470447256
31,1,0.46007138621346527
31,2,0.2100066504210436
31,3,0.5939831329346753
31,4,0.24260307802967018
31,5,0.8511452406828561
31,6,0.9033987524462505
31,7,0.2610949910526499
31,8,0.2973124901158352
31,9,0.6619500148742233
31,10,0.6317223054366242
31,11,0.8249653693194882
31,12,0.09165164529993867
31,13,0.43466916041043696
31,14,0.313433177234658
31,15,0.17891399236392785
31,16,0.8379672587087948
31,17,0.1297759465748345
31,18,0.5625269639061655
31,19,0.8225022355642194
31,20,0.9996400539222571
31,21,0.18911680871717051
31,22,0.761215578350689
31,23,0.1478253537844153
31,24,0.5590114279108208
31,25,0.23130936037857203
31,26,0.2865512808148672
31,27,0.11630533752026807
31,28,0.35593171197772694
31,29,0.1210017588999546
31,30,0.2942187737538499
31,31,0.15296465302394932
31,32,0.05790285565242892
31,33,0.7862538926929032
31,34,0.03755396780424797
31,35,0.555658258300073
31,36,0.7140907916231156
31,37,0.9541165901500648
31,38,0.7554370256235444
31,39,0.5506855052878629
31,40,0.4884198828136901
31,41,0.48022190456219455
31,42,0.6306213989090929
31,43,0.1702955297566835
31,44,0.8773654345313834
31,45,0.14840221768827738
31,46,0.10322153070656484
31,47,0.9223649783333986
31,48,0.03474918517718306
31,49,0.8216351108643062
31,50,0.1105514840531343
31,51,0.2469744718205753
31,52,0.19438078047080692
31,53,0.8332884617263671
31,54,0.6838505643385127
31,55,0.3386230003536531
31,56,0.2545314477844975
31,57,0.8623540922878371
31,58,0.7013240773312426
31,59,0.021910793230133476
32,0,0.9561690498373991
32,1,0.16715570543683753
32,2,0.009209047319223666
32,3,0.902610125454215
32,4,0.7931696923527368
32,5,0.01933359407511653
32,6,0.8497017320662312
32,7,0.9741511433361589
32,8,0.04233519655774964
32,9,0.9900659642552884
32,10,0.41053633066196393
32,11,0.6167233756850146
32,12,0.42135546100911375
32,13,0.3326756771430344
32,14,0.29975005503738583
32,15,0.6722088275952096
32,16,0.05598552507622745
32,17,0.05639128071528409
32,18,0.7611392900781041
32,19,0.947008642051197
32,20,0.7979645081770418
32,21,0.8198739137915444
32,22,0.4232316251491328
32,23,0.6369035598936542
32,24,0.8408645546756268
32,25,0.4435172385399378
32,26,0.13972022016000968
32,27,0.38265693826491115
32,28,0.47774540790281655
32,29,0.9293379847442962
32,30,0.4432899008102332
32,31,0.46690525952424844
32,32,0.7941042895151441
32,33,0.1894504900464925
32,34,0.5598366999858018
32,35,0.23339277330044703
32,36,0.8269285281035258
32,37,0.8329755140006931
32,38,0.5159113019924979
32,39,0.4035607060738102
32,40,0.7092916027105993
32,41,0.20481858829587749
32,42,0.70622187167912
32,43,0.17116065602593844
32,44,0.2777463724399504
32,45,0.21375742490842575
32,46,0.05208954079779242
32,47,0.3965498403936694
32,48,0.30497712941699434
32,49,0.6054980352248794
32,50,0.9340293967751411
32,51,0.4237680315936974
32,52,0.7940282413761468
32,53,0.18640114183290962
32,54,0.2533079872938194
32,55,0.8705654005900814
32,56,0.0778366722434021
32,57,0.7251929200033995
32,58,0.4077258102533861
32,59,0.7353655659651347
33,0,0.47297374770875267
33,1,0.13165116836664228
33,2,0.9663474571763261
33,3,0.6645937654756716
33,4,0.4646780705633805
33,5,0.9549138584619785
33,6,0.22767428262564435
33,7,0.3252303531544215
33,8,0.5925473222626867
33,9,0.0898242254456697
33,10,0.3199944044014474
33,11,0.8054260904787461
33,12,0.8099856945395031
33,13,0.011953940206693122
33,14,0.7606913711542391
33,15,0.9564811898335752
33,16,0.2585168366463906
33,17,0.9083404366232897
33,18,0.30427548848774305
33,19,0.6812264013001386
33,20,0.38963002734882174
33,21,0.928962045813927
33,22,0.9584587188915115
33,23,0.5540330071515176
33,24,0.4066394430575659
33,25,0.20486778739608769
33,26,0.6109530973383265
33,27,0.03530604991016058
33,28,0.4307865168100238
33,29,0.8517071587630803
33,30,0.503134717901584
33,31,0.6867908542832869
33,32,0.5852111345949533
33,33,0.11515049896458734
33,34,0.41173090136690943
33,35,0.7800586085135778
33,36,0.3445176660681048
33,37,0.7900502900213799
33,38,0.8031790114815013
33,39,0.5661161256869819
33,40,0.8379713922748935
33,41,0.6992396947834868
33,42,0.060892724671634535
33,43,0.4615061133623518
33,44,0.4193413984414667
33,45,0.7219683553194632
33,46,0.22676076372787723
33,47,0.8276868777692805
33,48,0.44308838355812363
33,49,0.7517685529864657
33,50,0.6286039019821421
33,51,0.19659760476702615
33,52,0.4549278335751638
33,53,0.5826024581277413
33,54,0.9381285240252852
33,55,0.29687959001506764
33,56,0.7592743112803458
33,57,0.7632945574239507
33,58,0.8712996434282885
33,59,0.7357568779977925
34,0,0.6754488545389024
34,1,0.20541036770470233
34,2,0.4696899569328784
34,3,0.5338589636996365
34,4,0.38239553994544817
34,5,0.5042242062553465
34,6,0.7643743472384433
34,7,0.8231713819524604
34,8,0.861399219177911
34,9,0.252622172774301
34,10,0.26387885001869327
34,11,0.48535065669038097
34,12,0.12690124055048022
34,13,0.5127772855801175
34,14,0.8592395198492748
34,15,0.8271623289147058
34,16,0.48967459463039553
34,17,0.4948324658320343
34,18,0.3572200794859283
34,19,0.9607428885082593
34,20,0.6164407948962356
34,21,0.6831911253704465
34,22,0.672633749014493
34,23,0.9230670369017527
34,24,0.6095112822363293
34,25,0.37237318984701295
34,26,0.04455674280927361
34,27,0.972850742866768
34,28,0.48681732045874404
34,29,0.5875011007658284
34,30,0.57001619301968
34,31,0.3143816217042035
34,32,0.47004416091943196
34,33,0.10216107673535267
34,34,0.7136140196308985
34,35,0.1707969998397548
34,36,0.5426635333565006
34,37,0.7054622245901015
34,38,0.39624906369106166
34,39,0.9541711335331519
34,40,0.115423127897288
34,41,0.6503305427918992
34,42,0.4965960141150666
34,43,0.23413813380266266
34,44,0.436670532751179
34,45,0.25895242444440975
34,46,0.8753630365958202
34,47,0.7544329557465994
34,48,0.5146426185687266
34,49,0.18120505967868164
34,50,0.7056979435301441
34,51,0.21626950317608262
34,52,0.23018849920401022
34,53,0.4988593268854107
34,54,0.9965201260984057
34,55,0.08060037404914959
34,56,0.3490020571408457
34,57,0.7730902374795322
34,58,0.5034453359036447
34,59,0.18909081111068982
35,0,0.6539818394731687
35,1,0.05006496619100315
35,2,0.5776325083650072
35,3,0.22537301427174242
35,4,0.5619351794897798
35,5,0.5597015151632825
35,6,0.638065498188908
35,7,0.41536022744957063
35,8,0.2650464585998588
35,9,0.4715372479607062
35,10,0.7735756963371508
35,11,0.9343821241410197
35,12,0.2848572048441799
35,13,0.5709826969722264
35,14,0.08788664079921973
35,15,0.6171915421492303
35,16,0.01736503327804982
35,17,0.7720818088513112
35,18,0.3306620341071756
35,19,0.8288893919735467
35,20,0.6271505390762913
35,21,0.32350329429320646
35,22,0.3039502288219008
35,23,0.5630786974869194
35,24,0.5019410351518591
35,25,0.7710303122202463
35,26,0.5674358465517508
35,27,0.11695919983654599
35,28,0.6543398174269319
35,29,0.8529574005249643
35,30,0.8597853742588102
35,31,0.4087758971267737
35,32,0.7430815749490451
35,33,0.5494038212771349
35,34,0.3146787090710016
35,35,0.23440673431632503
35,36,0.6983917722129384
35,37,0.3358628421769889
35,38,0.8705027672476645
35,39,0.45042165101427645
35,40,0.14753232176961867
35,41,0.9869171711130531
35,42,0.04145024037174009
35,43,0.8294843650645914
35,44,0.9343485067252946
35,45,0.4994328354035699
35,46,0.15252045724707022
35,47,0.6554314336905407
35,48,0.7043715176259373
35,49,0.3451725026482008
35,50,0.2988984825581939
35,51,0.07626568578133638
35,52,0.15389378538306264
35,53,0.8056487574137897
35,54,0.11573391133174707
35,55,0.6437006477937365
35,56,0.6189484892528614
35,57,0.4237796973699429
35,58,0.25391065226890625
35,59,0.7773630634473497
36,0,0.7602161044663709
36,1,0.504359487433825
36,2,0.40806592552558324
36,3,0.011359192485116545
36,4,0.2098689479390814
36,5,0.514374083494229
36,6,0.9608323411379758
36,7,0.5444373655068662
36,8,0.35317651300638686
36,9,0.6593891177402764
36,10,0.2844110480939852
36,11,0.8185852619627284
36,12,0.9662995455856414
36,13,0.8112220887572421
36,14,0.5441744407153396
36,15,0.7945206111106508
36,16,0.5212835625709031
36,17,0.8392364634198665
36,18,0.18829311255454226
36,19,0.9188237193868828
36,20,0.896011908754186
36,21,0.05273019768863702
36,22,0.4858874539219994
36,23,0.8614747916971874
36,24,0.7817209065138009
36,25,0.16198760156495265
36,26,0.4369171223855095
36,27,0.21635044374692614
36,28,0.36378831172291376
36,29,0.07697932065554285
36,30,0.2953389881531075
36,31,0.7630521025484767
36,32,0.6322469261302668
36,33,0.2266781749436299
36,34,0.33630728647685915
36,35,0.21727835065003612
36,36,0.23494353472591364
36,37,0.20380592074345757
36,38,0.8521825610776631
36,39,0.8924726135904303
36,40,0.6704178388013681
36,41,0.6469189422435032
36,42,0.7992984529750348
36,43,0.8261775924569101
36,44,0.8231042892603233
36,45,0.22083154147937217
36,46,0.5921862184923451
36,47,0.36832688055448676
36,48,0.7273391711362
36,49,0.2927559275634027
36,50,0.07272044011362705
36,51,0.29566308095119864
36,52,0.7291964065805182
36,53,0.10292436933607804
36,54,0.49100117626138684
36,55,0.6124139636188699
36,56,0.42915757479758304
36,57,0.5673694097962093
36,58,0.14511603214470584
36,59,0.4633734660892797
37,0,0.3260697268459038
37,1,0.330528455017501
37,2,0.6225481247583405
37,3,0.26963028440297043
37,4,0.060224122349573375
37,5,0.061873367311727184
37,6,0.6521124879046223
37,7,0.11270323352985122
37,8,0.6897916991179953
37,9,0.5213148548280823
37,10,0.8930115554360132
37,11,0.3578394654995104
37,12,0.9931768322251804
37,13,0.6821456203983944
37,14,0.6094181271827974
37,15,0.13510946628798096
37,16,0.958424413970913
37,17,0.037998228519786105
37,18,0.7147918423788127
37,19,0.8831359701049117
37,20,0.23905923010819385
37,21,0.469676698440078
37,22,0.3035461906817489
37,23,0.8940963754626468
37,24,0.07493653305378188
37,25,0.8263209996964098
37,26,0.15485660573355506
37,27,0.7249071591270576
37,28,0.8807981391804561
37,29,0.39282717538291595
37,30,0.8674032985615997
37,31,0.01334384254244927
37,32,0.459344187102827
37,33,0.5101785580232668
37,34,0.21841331283559648
37,35,0.19804185153006842
37,36,0.7543875649490345
37,37,0.752868316281239
37,38,0.042716481599112996
37,39,0.8713376278878561
37,40,0.9723832834390359
37,41,0.8131257867635822
37,42,0.5665501336275696
37,43,0.8666445604389194
37,44,0.24482155539915057
37,45,0.20264429856855376
37,46,0.5532326479712342
37,47,0.24719500350362514
37,48,0.06417176743502488
37,49,0.7466920213006317
37,50,0.03644852802685738
37,51,0.23465987935737417
37,52,0.0357896975447688
37,53,0.5805216229561596
37,54,0.15912525447692644
37,55,0.5216794955373213
37,56,0.15034361976813623
37,57,0.5977027748024033
37,58,0.35998731712236265
37,59,0.6189838375515959
38,0,0.13180359155761054
38,1,0.09043609735657142
38,2,0.5220307308930561
38,3,0.6497528841345688
38,4,0.8567497292341382
38,5,0.5053385859886518
38,6,0.695901838704177
38,7,0.9931525309275087
38,8,0.7040145440191223
38,9,0.8598311765861562
38,10,0.8188029940643122
38,11,0.3268026232765672
38,12,0.8831194496149894
38,13,0.30142322622450657
38,14,0.29752833288143254
38,15,0.7319804660130658
38,16,0.7731283812297124
38,17,0.002818117541916991
38,18,0.9076552754183232
38,19,0.35048546290396704
38,20,0.5011219600433189
38,21,0.47559822815835234
38,22,0.6652555075241152
38,23,0.46636283000480927
38,24,0.8771723409946975
38,25,0.16325264723199573
38,26,0.503512024033527
38,27,0.16312088774453634
38,28,0.5391787489426997
38,29,0.06664911493875743
38,30,0.32780297054493623
38,31,0.6793036082326451
38,32,0.13607645512705477
38,33,0.21876071047328607
38,34,0.8131425043492517
38,35,0.8499090616706076
38,36,0.2497554869882045
38,37,0.32551693817805843
38,38,0.4483561093367981
38,39,0.38155941719631536
38,40,0.10785050844976223
38,41,0.14974306945947177
38,42,0.10569138217048162
38,43,0.5559223250789839
38,44,0.17843440634165386
38,45,0.12129236707211218
38,46,0.7224119600602722
38,47,0.10866288353611255
38,48,0.9004476898347453
38,49,0.06329318486309486
38,50,0.8767165278088065
38,51,0.2933623474320461
38,52,0.30615227826299074
38,53,0.9550435286513714
38,54,0.17376337886615878
38,55,0.5447698271224177
38,56,0.44704318294431206
38,57,0.7743057213160084
38,58,0.39243217154258425
38,59,0.5165376616546008
39,0,0.5280730127143852
39,1,0.0938424793168623
39,2,0.291777159107745
39,3,0.19054294012653286
39,4,0.38511293981756634
39,5,0.6188801417947324
39,6,0.25632679498569777
39,7,0.295005087492487
39,8,0.5392298889357682
39,9,0.4496374450006116
39,10,0.3652022638909938
39,11,0.785570726993304
39,12,0.7375698194463454
39,13,0.6155644679579904
39,14,0.6803440508365621
39,15,0.8509422953555599
39,16,0.3996478781724394
39,17,0.5663886070325536
39,18,0.16979442584541526
39,19,0.7889762078458717
39,20,0.08046633132049665
39,21,0.6031786156504567
39,22,0.8549992128658179
39,23,0.2533047770826774
39,24,0.18098193882004415
39,25,0.08742429097462617
39,26,0.6926879577038826
39,27,0.9426596082766114
39,28,0.4553830495101956
39,29,0.11677859190689781
39,30,0.12919718015586937
39,31,0.009718582731954825
39,32,0.5480764429875447
39,33,0.9612466962076235
39,34,0.6662194648324125
39,35,0.7327940894507344
39,36,0.49347170283685377
39,37,0.07886736291744334
39,38,0.9894329839652455
39,39,0.7061070770877139
39,40,0.6179682338400965
39,41,0.31030717784648143
39,42,0.5282992033909294
39,43,0.4708299200530886
39,44,0.6762843976524867
39,45,0.08986278763963516
39,46,0.40370383679391875
39,47,0.34024240777207326
39,48,0.28131551456694687
39,49,0.47689668767959076
39,50,0.6316832176516249
39,51,0.3325735993388569
39,52,0.044358803877250656
39,53,0.7016387343918732
39,54,0.5139180329175516
39,55,0.5597912901964487
39,56,0.8283383111808473
39,57,0.8961962451312225
39,58,0.5170637978336111
39,59,0.47887546450288426
40,0,0.010914276804381715
40,1,0.4321643417858913
40,2,0.8356311301759161
40,3,0.5639174550496489
40,4,0.918537494072839
40,5,0.9667834984862997
40,6,0.14193617754399573
40,7,0.6396274157269568
40,8,0.4475558903461073
40,9,0.2812846162090076
40,10,0.481989179905636
40,11,0.6487301953265217
40,12,0.8317764530683044
40,13,0.01400439564900247
40,14,0.8038613323941397
40,15,0.9449843814176327
40,16,0.5425849329668478
40,17,0.6388618865797969
40,18,0.3028764229870416
40,19,0.16341729495401852
40,20,0.2653337474810997
40,21,0.7409227019764314
40,22,0.698971560747504
40,23,0.410733989921071
40,24,0.7177382372752731
40,25,0.9375161926478411
40,26,0.07886856166407952
40,27,0.24421496296755266
40,28,0.15979899517875923
40,29,0.39940336869129456
40,30,0.5044851446065184
40,31,0.04467807768609137
40,32,0.992244174569037
40,33,0.8551739532270038
40,34,0.39785637758175524
40,35,0.17831310135981293
40,36,0.5295482266159968
40,37,0.5772887755743218
40,38,0.8554139035281586
40,39,0.3370618738004266
40,40,0.9372872702276103
40,41,0.2505504764235292
40,42,0.5654621466089639
40,43,0.4521150735867238
40,44,0.13649932160260483
40,45,0.9978063034390857
40,46,0.3068935336733684
40,47,0.06915621642103442
40,48,0.5479614100798285
40,49,0.04867793233578168
40,50,0.29871867154247944
40,51,0.7876975774707823
40,52,0.057206793245184906
40,53,0.9409290190759311
40,54,0.11171046697601984
40,55,0.33627182836750974
40,56,0.08494457775855054
40,57,0.27610876861851563
40,58,0.11212172978741872
40,59,0.00864438128726108
41,0,0.4051921713114059
41,1,0.416148052237132
41,2,0.8247515872971612
41,3,0.9664509043070939
41,4,0.07636539962050143
41,5,0.23676114344427088
41,6,0.5704036247318706
41,7,0.9750446688466479
41,8,0.8355473143703683
41,9,0.8310123352385571
41,10,0.5985350317218695
41,11,0.2988226686224366
41,12,0.19124194994852053
41,13,0.7690895296350936
41,14,0.6391979174929442
41,15,0.7440133520875926
41,16,0.40649203422972424
41,17,0.06337497537130064
41,18,0.3550540507016547
41,19,0.529956905572472
41,20,0.7536208734456158
41,21,0.3248130222127918
41,22,0.07258316678735545
41,23,0.4821271196306434
41,24,0.45498357355377195
41,25,0.8511957969157339
41,26,0.506837910566916
41,27,0.43173479054196273
41,28,0.09577873003865824
41,29,0.5698244553250424
41,30,0.08622928674923065
41,31,0.5182946295410796
41,32,0.9403396874412716
41,33,0.16140700706918934
41,34,0.9149882450206278
41,35,0.7772424600181508
41,36,0.3566769984778938
41,37,0.2910110414533319
41,38,0.4147693608852504
41,39,0.6309765950439293
41,40,0.3050273013944263
41,41,0.01705545652119854
41,42,0.9834134196625434
41,43,0.8794003389944162
41,44,0.7726187099904874
41,45,0.48213562287936423
41,46,0.9381348924630272
41,47,0.4671288182165293
41,48,0.21385220665231444
41,49,0.3205656879095807
41,50,0.6916813669318069
41,51,0.25131379862680103
41,52,0.20486044498945183
41,53,0.6843204328553867
41,54,0.20974795101235072
41,55,0.40916137410694864
41,56,0.15225567950895158
41,57,0.028863974002806558
41,58,0.09598302499749005
41,59,0.7979203369486687
42,0,0.0871684045849517
42,1,0.34227557567408917
42,2,0.3266207304956596
42,3,0.6002604822384158
42,4,0.045676586234259194
42,5,0.7462883423523636
42,6,0.10163084609140305
42,7,0.4643744258410912
42,8,0.14347805133497715
42,9,0.5765929467295451
42,10,0.7119393446028711
42,11,0.7578458987118822
42,12,0.42553850625250894
42,13,0.00715370922953459
42,14,0.09935242639126896
42,15,0.7285093882247967
42,16,0.3929227809913697
42,17,0.5509000909613433
42,18,0.27382143312857316
42,19,0.5152773271214512
42,20,0.2162577001641116
42,21,0.0988107074679068
42,22,0.9658749108584501
42,23,0.023237408856551435
42,24,0.881257271169626
42,25,0.7037645896017222
42,26,0.3086017344678347
42,27,0.2762644702800104
42,28,0.49828327836205794
42,29,0.85172157688828
42,30,0.21391503819962343
42,31,0.6896890074797359
42,32,0.9850338823626856
42,33,0.102205147549725
42,34,0.6237538612287254
42,35,0.5477675259783757
42,36,0.4845631633496331
42,37,0.4560928935977554
42,38,0.217504602771304
42,39,0.39810763021429857
42,40,0.2081775944986178
42,41,0.27808380713712044
42,42,0.734226640373428
42,43,0.6177617277077209
42,44,0.9306023227621507
42,45,0.4594276239023132
42,46,0.9555721075691714
42,47,0.9447513043584347
42,48,0.6185257560730031
42,49,0.7646446529286467
42,50,0.9602091654638737
42,51,0.722862276584208
42,52,0.7432507049165173
42,53,0.9391778526621918
42,54,0.5277508240148768
42,55,0.3226194711869019
42,56,0.996843701297597
42,57,0.13145272878084627
42,58,0.40232054832429937
42,59,0.8817248382544346
43,0,0.5359062219931057
43,1,0.5930371218803578
43,2,0.7313497822306378
43,3,0.41805580155401356
43,4,0.9652520852238207
43,5,0.5207071406566145
43,6,0.11301277338270282
43,7,0.5865217746131948
43,8,0.9390633121647337
43,9,0.937451208108514
43,10,0.4495208945328989
43,11,0.0033189214930038568
43,12,0.5324633782605105
43,13,0.5729656563303197
43,14,0.10401870133408644
43,15,0.19201771800759687
43,16,0.6212856048382255
43,17,0.3643342496882537
43,18,0.37992071922348697
43,19,0.058558415026706084
43,20,0.18029059278861967
43,21,0.19065486138405527
43,22,0.08316305717613139
43,23,0.5025990054690092
43,24,0.028946136189706744
43,25,0.7218986877319112
43,26,0.20761832252339155
43,27,0.9600540911732246
43,28,0.31957753173654974
43,29,0.42966444190032527
43,30,0.21491429046289173
43,31,0.04037443158300016
43,32,0.8408444222471331
43,33,0.7573836069374106
43,34,0.6919789771584113
43,35,0.22164953657582387
43,36,0.47414089558973255
43,37,0.14118560046897088
43,38,0.5272361619179428
43,39,0.46033904359006667
43,40,0.08361919069621292
43,41,0.5943200050943668
43,42,0.6418452705200838
43,43,0.44092239052832294
43,44,0.36463265576223935
43,45,0.765975240365151
43,46,0.6388454927399342
43,47,0.8098173459792055
43,48,0.21511337361601515
43,49,0.8474227626026543
43,50,0.8533683465813018
43,51,0.8974626083314546
43,52,0.8598069258417455
43,53,0.7609522550861788
43,54,0.9959101191306204
43,55,0.6990165982960151
43,56,0.9748525677939146
43,57,0.6992346146429382
43,58,0.8474226829410832
43,59,0.3843536503504612
44,0,0.7529377957478984
44,1,0.5272743914910347
44,2,0.9127828513066059
44,3,0.3182984960504851
44,4,0.027620972024215103
44,5,0.09242535403424014
44,6,0.49516688618228594
44,7,0.540299387773464
44,8,0.7359518128333329
44,9,0.4590036619241838
44,10,0.01632701777227686
44,11,0.13804753804551473
44,12,0.7910814703010821
44,13,0.5684904698290123
44,14,0.8806391373570176
44,15,0.9471521329391228
44,16,0.8913846313533454
44,17,0.21546498034145192
44,18,0.6496247559296695
44,19,0.4904246720024797
44,20,0.4075489332941601
44,21,0.3028594273537007
44,22,0.2114729446790553
44,23,0.1435565123218966
44,24,0.6124143270049098
44,25,0.6744338153354319
44,26,0.7597746353156314
44,27,0.7667409911559682
44,28,0.31173706791771116
44,29,0.5453186312464573
44,30,0.6040723589118507
44,31,0.138343927772864
44,32,0.15161472252006117
44,33,0.7052355256151284
44,34,0.8034954789985433
44,35,0.2856689697045734
44,36,0.7921343517713668
44,37,0.7413257744750678
44,38,0.4094661058969362
44,39,0.06685059146365292
44,40,0.2855852151504879
44,41,0.06420321705340565
44,42,0.16836454413329918
44,43,0.405019895326901
44,44,0.5983100128071906
44,45,0.24228751387219244
44,46,0.7245490909865241
44,47,0.478981408656265
44,48,0.5795371367295941
44,49,0.03244218293726858
44,50,0.42623925511211613
44,51,0.7912992218333198
44,52,0.2809066267078913
44,53,0.2753798540089981
44,54,0.8841441740141598
44,55,0.21505317467067017
44,56,0.41063076546898186
44,57,0.6138365987555876
44,58,0.5259191366135054
44,59,0.442175099062152
45,0,0.4902856815005622
45,1,0.5093673592065041
45,2,0.7317093994953302
45,3,0.0751729313256133
45,4,0.763605153121992
45,5,0.49864280594103166
45,6,0.06889965631914181
45,7,0.6117018435910168
45,8,0.6270498349766674
45,9,0.18249481754271665
45,10,0.25889128507432313
45,11,0.8118787156000611
45,12,0.2603878104661838
45,13,0.16528922663199794
45,14,0.10256057203476468
45,15,0.191956753227817
45,16,0.03217084004162675
45,17,0.4922179132892585
45,18,0.2956260832783291
45,19,0.4857216966327326
45,20,0.3120325269151563
45,21,0.27952840032962456
45,22,0.6284346277063738
45,23,0.5700384266599301
45,24,0.6659471148169778
45,25,0.5629118886663291
45,26,0.5517470512533168
45,27,0.7570979049111167
45,28,0.7402519330770182
45,29,0.8203163909443891
45,30,0.8353548998673431
45,31,0.1832422913827644
45,32,0.6513779797516239
45,33,0.6127990932558477
45,34,0.7982129687076882
45,35,0.13781784878293651
45,36,0.6604492964864418
45,37,0.2537820404961392
45,38,0.7974310768976469
45,39,0.7602716769613709
45,40,0.034230756730802885
45,41,0.5142647635746345
45,42,0.11193989321936912
45,43,0.5689889472704845
45,44,0.9790601695337997
45,45,0.9447912144362017
45,46,0.466445597044033
45,47,0.21658723252830073
45,48,0.9356310075523461
45,49,0.43952499335736933
45,50,0.0008077128044985276
45,51,0.5073320809499308
45,52,0.18246555519097185
45,53,0.6628405416397647
45,54,0.2772678876115048
45,55,0.8468742133102656
45,56,0.03211176521706608
45,57,0.9768547926629126
45,58,0.24134788021468187
45,59,0.5236110575725371
46,0,0.025076839603932397
46,1,0.15020969334969475
46,2,0.8489429685007998
46,3,0.9657123683755959
46,4,0.20052339434157224
46,5,0.9889426870659581
46,6,0.5290891916113019
46,7,0.2626554784604082
46,8,0.6792081025126
46,9,0.0683725235934849
46,10,0.12423731020320403
46,11,0.21004926325863085
46,12,0.20158815193335464
46,13,0.1341601457443457
46,14,0.03591443322577815
46,15,0.9087894371212282
46,16,0.26393361856979713
46,17,0.7623101779981818
46,18,0.022940477415644027
46,19,0.9862960889615359
46,20,0.6030941609055409
46,21,0.49633533123292783
46,22,0.9883099108109911
46,23,0.15983267175096122
46,24,0.04948193128439653
46,25,0.5442289737802961
46,26,0.7696703787450173
46,27,0.2458055546311192
46,28,0.09674126875488151
46,29,0.42343889489737996
46,30,0.4771334746484073
46,31,0.19171121240333822
46,32,0.72123932081487
46,33,0.4645641959358487
46,34,0.22296527767358812
46,35,0.07848957941328293
46,36,0.47706748681571665
46,37,0.5423077527499961
46,38,0.8930669622251447
46,39,0.23567621209895043
46,40,0.4265481613371836
46,41,0.010789307337853514
46,42,0.11969688536149042
46,43,0.3354171660212935
46,44,0.994153698225382
46,45,0.3859327666300158
46,46,0.8016597170128194
46,47,0.23636646909038053
46,48,0.8359346547167086
46,49,0.9198154386537905
46,50,0.8516707460732235
46,51,0.4110367420069251
46,52,0.21703006207656989
46,53,0.9480151615336078
46,54,0.9236655577374037
46,55,0.18043898986272747
46,56,0.01790586656250232
46,57,0.4650407190274359
46,58,0.6715567442888528
46,59,0.3574291260854629
47,0,0.33158774245439115
47,1,0.07188543995389317
47,2,0.4947209692889101
47,3,0.09827951011202588
47,4,0.9320213983124817
47,5,0.7325493764208902
47,6,0.8056697340009765
47,7,0.7437954231088183
47,8,0.07887871458819998
47,9,0.8390226634320256
47,10,0.18733954765574745
47,11,0.7126371772944549
47,12,0.0006284665015016688
47,13,0.36079613847626674
47,14,0.8486513400655102
47,15,0.9339703892620984
47,16,0.49901599997304097
47,17,0.5103106967714649
47,18,0.3614084134026729
47,19,0.6339324695905604
47,20,0.667128143444469
47,21,0.1488541866736481
47,22,0.9971082525505063
47,23,0.09898915464467344
47,24,0.8220105683609352
47,25,0.5627558059704996
47,26,0.5614006900140274
47,27,0.7729546767060792
47,28,0.1571571726678477
47,29,0.5076637390500716
47,30,0.06303580168758037
47,31,0.8407341590950175
47,32,0.9248280123367147
47,33,0.5292749871186101
47,34,0.24973967370422542
47,35,0.26215310621649585
47,36,0.28148407176681567
47,37,0.23855408938998973
47,38,0.929788613821549
47,39,0.10071219196733462
47,40,0.4781582931315913
47,41,0.14232867025838
47,42,0.8683436886743691
47,43,0.03209458406490261
47,44,0.7127775639705506
47,45,0.636580650743712
47,46,0.8826386296345838
47,47,0.0663827748586942
47,48,0.7349795105889334
47,49,0.8228607012738743
47,50,0.8548140073522393
47,51,0.5066953165304331
47,52,0.6523885752373731
47,53,0.40138201621251507
47,54,0.007252097240956537
47,55,0.012926512180372158
47,56,0.8870821264376969
47,57,0.6512651755773333
47,58,0.33338687824787605
47,59,0.6718136711680147
48,0,0.826538481287969
48,1,0.3511273449778776
48,2,0.20096669539373285
48,3,0.8382490466286152
48,4,0.5087674621644639
48,5,0.513052916020552
48,6,0.25877779554114977
48,7,0.40821227017166195
48,8,0.6298393021245984
48,9,0.748101936492363
48,10,0.3931150505109115
48,11,0.009312682849056144
48,12,0.7860417287106423
48,13,0.24384249518694384
48,14,0.25069435066470497
48,15,0.6879050177484464
48,16,0.8010215149010486
48,17,0.7097768183665482
48,18,0.11470688918089109
48,19,0.4517841503819238
48,20,0.46749895264473673
48,21,0.1674439775602028
48,22,0.8089465834695372
48,23,0.3750832436931819
48,24,0.9239494837670524
48,25,0.7730817870727901
48,26,0.8629183983790008
48,27,0.40917171174937034
48,28,0.8651107760501421
48,29,0.8574503705266756
48,30,0.3692419626590133
48,31,0.6990756956749171
48,32,0.22335482343109458
