sim_id,hypothesis_id,p_value,is_true_null
28,37,0.23725203220764213,True
28,38,0.5439035197407912,True
28,39,0.87085992148783,True
28,40,0.4263859769964194,True
28,41,0.05772515018128016,True
28,42,0.7818614565803632,True
28,43,0.2851993944525008,True
28,44,0.6886862318346526,True
28,45,0.8221369383090339,True
28,46,0.20204336196328934,True
28,47,0.7153785400538563,True
28,48,0.5422494827678276,True
28,49,0.7905502668810699,True
28,50,0.07557279043730666,True
28,51,0.020815812378099322,True
28,52,0.12520275122175817,True
28,53,0.22190331457568482,True
28,54,0.960401518457886,True
28,55,0.5756320232059426,True
28,56,0.7853705837216007,True
28,57,0.036724781978875035,True
28,58,0.34614761860045906,True
28,59,0.6098818386688246,True
29,0,0.01100210147039333,False
29,1,0.10753222942530508,False
29,2,0.10182297904546032,False
29,3,0.02046094915670961,False
29,4,0.49052647294353374,False
29,5,0.018857434077576472,False
29,6,0.09207199753289758,False
29,7,0.7315338082293668,False
29,8,0.019444539370812048,False
29,9,3.8297628964149015e-05,False
29,10,0.10540728576844886,False
29,11,0.40626452005250613,False
29,12,0.04300131527932708,False
29,13,0.041839671063489604,False
29,14,0.14637790382160376,False
29,15,0.46051981432389216,True
29,16,0.5025175172189524,True
29,17,0.09633849146498162,True
29,18,0.39726646738890686,True
29,19,0.8459595130723945,True
29,20,0.49072389291004825,True
29,21,0.07716668029114851,True
29,22,0.011401221444269886,True
29,23,0.3427458476260084,True
29,24,0.7940024597696703,True
29,25,0.48226040330565545,True
29,26,0.6299511849942769,True
29,27,0.006230601706921613,True
29,28,0.3175267667499755,True
29,29,0.6939459589980154,True
29,30,0.2225014856901928,True
29,31,0.355563745558424,True
29,32,0.6760111843382459,True
29,33,0.06613839319216121,True
29,34,0.33800670653708276,True
29,35,0.5790536864303775,True
29,36,0.7053189331683949,True
29,37,0.7869603637244373,True
29,38,0.7054428059958876,True
29,39,0.2512772995411297,True
29,40,0.9437888153263108,True
29,41,0.7796117847555055,True
29,42,0.1726379187135627,True
29,43,0.3413008015104575,True
29,44,0.6462068553765447,True
29,45,0.5644376595312436,True
29,46,0.6500203904630645,True
29,47,0.07428403200085751,True
29,48,0.23904198854473807,True
29,49,0.048828612839249004,True
29,50,0.748430946628877,True
29,51,0.8949369111853308,True
29,52,0.030604967428481945,True
29,53,0.8484807644678151,True
29,54,0.7443204990850387,True
29,55,0.7939321568044517,True
29,56,0.84548440356452,True
29,57,0.8833809467962299,True
29,58,0.7503074900445565,True
29,59,0.3949613499365479,True
30,0,0.0026570463839141827,False
30,1,0.01515755955703574,False
30,2,0.08766545373312876,False
30,3,0.00014226416490922358,False
30,4,0.002046373375451429,False
30,5,0.2066909678149885,False
30,6,0.007800816566640854,False
30,7,0.008134474920498236,False
30,8,0.9707504784396326,False
30,9,0.0033612546671285518,False
30,10,0.1519847695673978,False
30,11,0.001690188826806267,False
30,12,0.04887755545714191,False
30,13,0.027669608779467815,False
30,14,0.002483608744558778,False
30,15,0.9402494796735424,True
30,16,0.4477628224769824,True
30,17,0.5617119703240419,True
30,18,0.8654269249227073,True
30,19,0.9866560142228075,True
30,20,0.4055058803604675,True
30,21,0.12080733312584042,True
30,22,0.6448467482616059,True
30,23,0.4775759534428305,True
30,24,0.3183726072177177,True
30,25,0.044871669735606565,True
30,26,0.40471782472474627,True
30,27,0.10452316281548284,True
30,28,0.8127618061909831,True
30,29,0.7800887814580689,True
30,30,0.7369357561789323,True
30,31,0.25224267890143665,True
30,32,0.3135440766382472,True
30,33,0.3465196038374176,True
30,34,0.844665549175263,True
30,35,0.4356184442030825,True
30,36,0.4977116487300489,True
30,37,0.5121885140027626,True
30,38,0.6078047572622147,True
30,39,0.528168529236,True
30,40,0.03576717205474596,True
30,41,0.4737115186203111,True
30,42,0.2687937431666051,True
30,43,0.020480112293824647,True
30,44,0.6154618853625914,True
30,45,0.08941929799209894,True
30,46,0.7896921166448242,True
30,47,0.138716090706796,True
30,48,0.13598535063914946,True
30,49,0.5664873556009057,True
30,50,0.38270551184870116,True
30,51,0.1427185280103091,True
30,52,0.8047415423161534,True
30,53,0.6262667183351004,True
30,54,0.2758231285499069,True
30,55,0.5685229314562519,True
30,56,0.10044971930611966,True
30,57,0.8639533142401818,True
30,58,0.805646954081911,True
30,59,0.3697111921360346,True
31,0,0.5680076742383464,False
31,1,0.37781750760706495,False
31,2,0.087268546868779,False
31,3,0.2941784969802664,False
31,4,0.10704312457279454,False
31,5,0.008303508367198346,False
31,6,0.01529662087952736,False
31,7,0.0195371510444518,False
31,8,0.014604154076086192,False
31,9,0.030586693785744943,False
31,10,0.006152162634183314,False
31,11,0.0014149636309453441,False
31,12,0.0004636770672557297,False
31,13,0.01063817626206395,False
31,14,0.37312562670382854,False
31,15,0.1968124975450654,True
31,16,0.6060479322360798,True
31,17,0.6099200497847993,True
31,18,0.2734287441489989,True
31,19,0.40707252881880945,True
31,20,0.3635797185722232,True
31,21,0.9996437889375323,True
31,22,0.1774612372791543,True
31,23,0.648422437588308,True
31,24,0.49991474757624066,True
31,25,0.5952060019252258,True
31,26,0.7122778966925613,True
31,27,0.8204036866847827,True
31,28,0.081183499759549,True
31,29,0.19208353890677352,True
31,30,0.06334826393174757,True
31,31,0.3002554983739056,True
31,32,0.4866960153557748,True
31,33,0.6842211667685314,True
31,34,0.776963059347106,True
31,35,0.5355569081881003,True
31,36,0.6153325224022933,True
31,37,0.07926027839426898,True
31,38,0.22319469096648514,True
31,39,0.42870000648909773,True
31,40,0.9427128842941087,True
31,41,0.15072033658585895,True
31,42,0.09242391261210241,True
31,43,0.8313490546983251,True
31,44,0.6462652488669903,True
31,45,0.3374660507554818,True
31,46,0.2188044046078434,True
31,47,0.6286183701115317,True
31,48,0.2653298852937936,True
31,49,0.5996793582589072,True
31,50,0.25636741604895974,True
31,51,0.8257096958121923,True
31,52,0.7477309268195379,True
31,53,0.4670674835519066,True
31,54,0.03530599243090544,True
31,55,0.7793359787749022,True
31,56,0.2414323203330786,True
31,57,0.43439063754461227,True
31,58,0.24951160098179267,True
31,59,0.013411515028368404,True
32,0,0.022348306347336536,False
32,1,6.667678034741414e-05,False
32,2,0.03105175828155333,False
32,3,0.07128521873184825,False
32,4,0.03910307234028854,False
32,5,0.001803144728256715,False
32,6,0.34363400055448967,False
32,7,0.001897763337429307,False
32,8,0.06483433104512434,False
32,9,0.0002902752213004103,False
32,10,0.1575111012654442,False
32,11,0.23247221394741338,False
32,12,0.028932831500406365,False
32,13,0.023396126561710064,False
32,14,0.012499791848680226,False
32,15,0.9606173342505289,True
32,16,0.7784326382756286,True
32,17,0.7725066289617344,True
32,18,0.1522949731835112,True
32,19,0.8872443904286966,True
32,20,0.0424906465133642,True
32,21,0.16812118503227957,True
32,22,0.9523525676580628,True
32,23,0.35875487209532847,True
32,24,0.005245883421710755,True
32,25,0.08662833083245615,True
32,26,0.9706922407071393,True
32,27,0.023895217588583994,True
32,28,0.9663872235711668,True
32,29,0.1873428399086842,True
32,30,0.2054383016861885,True
32,31,0.317320213390664,True
32,32,0.6344258471445746,True
32,33,0.9219733845838105,True
32,34,0.8167179693723107,True
32,35,0.5724524012150991,True
32,36,0.05979105147555055,True
32,37,0.8077087135302712,True
32,38,0.9981515077382243,True
32,39,0.17109180815720162,True
32,40,0.23754010370698977,True
32,41,0.1923704511301666,True
32,42,0.6870867890185476,True
32,43,0.8687181145158457,True
32,44,0.778286072006019,True
32,45,0.48406894463927996,True
32,46,0.7157085710569416,True
32,47,0.6235223523626628,True
32,48,0.7126482852307353,True
32,49,0.15173840115211543,True
32,50,0.14235957150037476,True
32,51,0.5590082193627753,True
32,52,0.05045311841853633,True
32,53,0.5822651788841325,True
32,54,0.14092495265948973,True
32,55,0.24763552753927198,True
32,56,0.054769020141835045,True
32,57,0.14004855943485328,True
32,58,0.6718363329061207,True
32,59,0.04428140956562869,True
33,0,0.06824282756051746,False
33,1,0.0009532452232716611,False
33,2,0.12021224795572752,False
33,3,0.002591595257937171,False
33,4,0.5263574826867826,False
33,5,0.012421738267632232,False
33,6,0.0002300155660714578,False
33,7,0.019286661903024617,False
33,8,0.08306332664467521,False
33,9,0.09968973708353661,False
33,10,3.6254914680846475e-05,False
33,11,0.10548374807945352,False
33,12,0.010318813847755083,False
33,13,6.0533892700831345e-05,False
33,14,0.15003502520404158,False
33,15,0.011815948932529092,True
33,16,0.34385132617770037,True
33,17,0.8995656289796996,True
33,18,0.6358510152895134,True
33,19,0.33140553307468135,True
33,20,0.24447537132938388,True
33,21,0.5169010206185779,True
33,22,0.9858479116490547,True
33,23,0.7650682036645416,True
33,24,0.7446231667491378,True
33,25,0.84785711452917,True
33,26,0.282902535826712,True
33,27,0.8492730209599085,True
33,28,0.2005989553564987,True
33,29,0.8103502986486858,True
33,30,0.8956671172105682,True
33,31,0.16813159090224858,True
33,32,0.7309010102671398,True
33,33,0.7377216350414255,True
33,34,0.8953989802066581,True
33,35,0.6141679999210189,True
33,36,0.16480128071791011,True
33,37,0.1861909037593838,True
33,38,0.0715907094720821,True
33,39,0.09705411717483288,True
33,40,0.039410207839574385,True
33,41,0.5329533838986832,True
33,42,0.9322128753025537,True
33,43,0.6155588734348728,True
33,44,0.43190641894851345,True
33,45,0.41809170116790795,True
33,46,0.04440152665308195,True
33,47,0.8437844061389921,True
33,48,0.1761394869591828,True
33,49,0.12199349858091688,True
33,50,0.057886443561245955,True
33,51,0.9780825105732907,True
33,52,0.06760245535689068,True
33,53,0.8380738355896444,True
33,54,0.54983669575033,True
33,55,0.7236990632286557,True
33,56,0.7707102488562686,True
33,57,0.9163570147538009,True
33,58,0.650364546416923,True
33,59,0.1583039325705192,True
34,0,0.04046045571189371,False
34,1,0.0010335841436530516,False
34,2,0.07629688979403244,False
34,3,0.006694605578860372,False
34,4,0.6619805172011549,False
34,5,0.010540049576971544,False
34,6,0.05623044752184637,False
34,7,0.0767745309888804,False
34,8,0.0010538303204700246,False
34,9,0.0061913078320530125,False
34,10,0.015551108453908735,False
34,11,0.10441606486821847,False
34,12,0.021776803611195664,False
34,13,0.0036040472412058244,False
34,14,0.0325671581721264,False
34,15,0.8796863931417273,True
34,16,0.11800500427915855,True
34,17,0.11350319173982713,True
34,18,0.2925096149262133,True
34,19,0.8165983797912285,True
34,20,0.44910692692937765,True
34,21,0.5783151418337406,True
34,22,0.2973448443755321,True
34,23,0.3301909275738851,True
34,24,0.8462986563317486,True
34,25,0.6942120910335905,True
34,26,0.612785701606908,True
34,27,0.9358188643458926,True
34,28,0.19223619036907733,True
34,29,0.08394403579439236,True
34,30,0.3995096111786367,True
34,31,0.7425701912448482,True
34,32,0.8847095801851231,True
34,33,0.1626599028285785,True
34,34,0.5723321481131455,True
34,35,0.17527692769280542,True
34,36,0.8657951788150228,True
34,37,0.0074499188772464316,True
34,38,0.27504764103399076,True
34,39,0.7231137874745011,True
34,40,0.9761933096558414,True
34,41,0.37496534460122477,True
34,42,0.7319445858739021,True
34,43,0.9915791483924278,True
34,44,0.45657081240739544,True
34,45,0.6835920466560935,True
34,46,0.4647432395013703,True
34,47,0.6332958666907411,True
34,48,0.21626423524476973,True
34,49,0.8972549357154231,True
34,50,0.9278487104801005,True
34,51,0.9750181266466053,True
34,52,0.6046428263960385,True
34,53,0.25136201403667224,True
34,54,0.06688489800314859,True
34,55,0.8837989809847858,True
34,56,0.5759808391565702,True
34,57,0.31298872043259385,True
34,58,0.2807841219185082,True
34,59,0.9782893877267985,True
35,0,0.054971357829268416,False
35,1,0.08581273115113959,False
35,2,0.7359619091439621,False
35,3,0.3698514584974755,False
35,4,0.02438695467181689,False
35,5,0.0013143509362327796,False
35,6,8.427986455178216e-05,False
35,7,0.04641459666799048,False
35,8,0.0003267095474003318,False
35,9,0.16953746238025494,False
35,10,0.00801016576085112,False
35,11,0.4337542956664072,False
35,12,0.03512265887166092,False
35,13,0.1346882147294047,False
35,14,0.0007268343926100761,False
35,15,0.776768337242884,True
35,16,0.1446172728732675,True
35,17,0.047919448813163866,True
35,18,0.17226211065419708,True
35,19,0.25313283182252044,True
35,20,0.32132262530345274,True
35,21,0.8502989058099922,True
35,22,0.11370710941798187,True
35,23,0.5515262758528895,True
35,24,0.2608515434262132,True
35,25,0.708772243789314,True
35,26,0.04542584072795173,True
35,27,0.5425825094773888,True
35,28,0.9709563671508831,True
35,29,0.8996981088558368,True
35,30,0.63320544096639,True
35,31,0.7356370797475308,True
35,32,0.7445190814437165,True
35,33,0.39217657963501223,True
35,34,0.017616791778592815,True
35,35,0.9440756985228871,True
35,36,0.03984807390874905,True
35,37,0.7402260584682554,True
35,38,0.05298410120784294,True
35,39,0.14283133534931494,True
35,40,0.9584979756739713,True
35,41,0.6580472262990485,True
35,42,0.008748293226911381,True
35,43,0.6195068946736687,True
35,44,0.07861402897742725,True
35,45,0.873069573322538,True
35,46,0.6726275908345394,True
35,47,0.7191378970519365,True
35,48,0.5972757795401632,True
35,49,0.22830680561649438,True
35,50,0.7997191765727637,True
35,51,0.5460240106133903,True
35,52,0.7531834799118772,True
35,53,0.3998663280393164,True
35,54,0.18631304913221652,True
35,55,0.7700209998517046,True
35,56,0.4153749017986123,True
35,57,0.8717574616747343,True
35,58,0.2182041978086478,True
35,59,0.7582528961089394,True
36,0,0.03379510580554883,False
36,1,0.015764337759327705,False
36,2,0.0019151386347372,False
36,3,0.3280303589160674,False
36,4,0.3702152114046785,False
36,5,0.10192167882633346,False
36,6,0.03277698559449808,False
36,7,0.037074018037545675,False
36,8,0.3082248108478025,False
36,9,0.0009421155490995243,False
36,10,0.046573702351672366,False
36,11,0.003650523630583488,False
36,12,0.05489838270133142,False
36,13,2.249325260467075e-05,False
36,14,0.02431891813499971,False
36,15,0.016969299908712526,True
36,16,0.8965536563345149,True
36,17,0.2850847283766197,True
36,18,0.9742934554831407,True
36,19,0.4845182361458025,True
36,20,0.6591675110805583,True
36,21,0.751284230240697,True
36,22,0.6994709271122282,True
36,23,0.9167607991244232,True
36,24,0.7543221428994371,True
36,25,0.864332021121916,True
36,26,0.8840935114457907,True
36,27,0.9926176874520936,True
36,28,0.4361299131415403,True
36,29,0.049203625353224804,True
36,30,0.8278765840194491,True
36,31,0.11703156164660634,True
36,32,0.44757067712813087,True
36,33,0.4733127639616335,True
36,34,0.9249825204308985,True
36,35,0.12795337598123738,True
36,36,0.6644584461838109,True
36,37,0.7443305378834335,True
36,38,0.639924324987314,True
36,39,0.06187405694961781,True
36,40,0.39167335014358556,True
36,41,0.32239552419033823,True
36,42,0.11830301409048384,True
36,43,0.666332824157587,True
36,44,0.754699577406268,True
36,45,0.9792312272466065,True
36,46,0.5088316464453265,True
36,47,0.1982460053181517,True
36,48,0.5768625340922919,True
36,49,0.5229819666924418,True
36,50,0.8864967730304485,True
36,51,0.7199084209244856,True
36,52,0.2647573045768223,True
36,53,0.47082224128432976,True
36,54,0.6090231508496884,True
36,55,0.9665446272580147,True
36,56,0.7781218060467002,True
36,57,0.7179531503946813,True
36,58,0.9826998077933715,True
36,59,0.3330346240211431,True
37,0,0.004958457609423499,False
37,1,0.056693718431659657,False
37,2,0.0009218042527023307,False
37,3,2.1243220480870543e-05,False
37,4,0.05587740763486366,False
37,5,0.0542327454610705,False
37,6,0.0891007821986919,False
37,7,0.0422362937829282,False
37,8,0.04660022699968603,False
37,9,0.2100921387213918,False
37,10,0.3043056622606049,False
37,11,0.0005251696069268592,False
37,12,0.005364338622928337,False
37,13,0.026222230839963993,False
37,14,0.004262386169649465,False
37,15,0.5993338961177818,True
37,16,0.16956735055792993,True
37,17,0.3011650299865985,True
37,18,0.13001607110215635,True
37,19,0.944878916202913,True
37,20,0.5092679318748142,True
37,21,0.03178534413758032,True
37,22,0.7854751025590008,True
37,23,0.7090013272499094,True
37,24,0.6410576270693246,True
37,25,0.07205132292671723,True
37,26,0.8887882725541515,True
37,27,0.6739646694482514,True
37,28,0.5610954498159516,True
37,29,0.13387276273317353,True
37,30,0.9894988018491744,True
37,31,0.6180495973494041,True
37,32,0.11869412521960586,True
37,33,0.7028545673571583,True
37,34,0.3435201853899335,True
37,35,0.350113222142098,True
37,36,0.8139549571520887,True
37,37,0.5151033875790269,True
37,38,0.362605649645984,True
37,39,0.5038887186666456,True
37,40,0.2654705056803276,True
37,41,0.1131057611508384,True
37,42,0.8423494955441407,True
37,43,0.09012344865700501,True
37,44,0.956520524947646,True
37,45,0.8191125481934326,True
37,46,0.7177057887430042,True
37,47,0.21249584311379782,True
37,48,0.6044091039212365,True
37,49,0.9027014005066226,True
37,50,0.9106819325566573,True
37,51,0.9551284278270034,True
37,52,0.380803324761684,True
37,53,0.5857099937082348,True
37,54,0.4707094603292884,True
37,55,0.11377763848740413,True
37,56,0.3197797564477955,True
37,57,0.5854108772999659,True
37,58,0.7527204575270317,True
37,59,0.11890572943720722,True
38,0,0.11698192413631453,False
38,1,0.0010562895943828708,False
38,2,0.014082938202606584,False
38,3,6.461641682014996e-06,False
38,4,0.029978473022116682,False
38,5,0.15872206665671673,False
38,6,0.5772220849570169,False
38,7,0.04255423325547907,False
38,8,0.03369001896033446,False
38,9,6.4040595299683665e-06,False
38,10,8.29115410909655e-06,False
38,11,0.0002628095951608634,False
38,12,5.198901229638934e-05,False
38,13,4.498708869908833e-05,False
38,14,0.0010361958347888938,False
38,15,0.9980326568572307,True
38,16,0.1817290625537948,True
38,17,0.48037634845527105,True
38,18,0.6010323297135651,True
38,19,0.7049845806363456,True
38,20,0.3240395234129508,True
38,21,0.2461266014949445,True
38,22,0.645201174329959,True
38,23,0.46833786983533876,True
38,24,0.06318445457803118,True
38,25,0.05506827666782435,True
38,26,0.23290240579547777,True
38,27,0.4703628647071453,True
38,28,0.12865537677974462,True
38,29,0.10293981384395451,True
38,30,0.7002609815021892,True
38,31,0.015777173897507425,True
38,32,0.41571848881609014,True
38,33,0.5551921189431993,True
38,34,0.38639341888583634,True
38,35,0.0966923560734185,True
38,36,0.18310584427617554,True
38,37,0.8886195605613062,True
38,38,0.009462419599503774,True
38,39,0.5609520058644745,True
38,40,0.9796474072869766,True
38,41,0.08144072185355498,True
38,42,0.1935024601909017,True
38,43,0.5329112678075193,True
38,44,0.48934387138198254,True
38,45,0.3619042278291997,True
38,46,0.9076390386998969,True
38,47,0.27926598302757977,True
38,48,0.31391086819464575,True
38,49,0.48924490067676446,True
38,50,0.7360458024939407,True
38,51,0.2693258078114757,True
38,52,0.11955463482924462,True
38,53,0.12488167364888171,True
38,54,0.14510253918506272,True
38,55,0.28610653829450633,True
38,56,0.29780530988474685,True
38,57,0.3677852023178456,True
38,58,0.7821925096734268,True
38,59,0.4369120448298535,True
39,0,0.0001638494370350053,False
39,1,0.03886542935008067,False
39,2,0.0011924916461214469,False
39,3,0.008479431700212653,False
39,4,0.06039202794585512,False
39,5,0.28712865470438487,False
39,6,0.13875226245770841,False
39,7,0.3804612892269889,False
39,8,0.004234185418859326,False
39,9,0.20807501361512976,False
39,10,0.004090175637486611,False
39,11,0.032696817465608055,False
39,12,0.0012371676450572543,False
39,13,0.0057182091362018616,False
39,14,0.006585853134922355,False
39,15,0.6647491411499103,True
39,16,0.10723573898435215,True
39,17,0.668885287964732,True
39,18,0.7346610667553618,True
39,19,0.7937631415954997,True
39,20,0.1266526691879382,True
39,21,0.6842429313139421,True
39,22,0.006083762766134618,True
39,23,0.263023768346586,True
39,24,0.8287653854844692,True
39,25,0.8709416623840465,True
39,26,0.5750702062320704,True
39,27,0.22491281060352383,True
39,28,0.43825191447230577,True
39,29,0.537990226525379,True
39,30,0.12551545117372415,True
39,31,0.3597855462589845,True
39,32,0.298280709895831,True
39,33,0.29651093814834006,True
39,34,0.030588623127447413,True
39,35,0.6904908213648884,True
39,36,0.7718358989140987,True
39,37,0.34492498594950466,True
39,38,0.20248756893813794,True
39,39,0.23948090669988512,True
39,40,0.9244303732446479,True
39,41,0.6440345093781162,True
39,42,0.6827593956701853,True
39,43,0.7908179579959864,True
39,44,0.7010594547319907,True
39,45,0.21464691074559508,True
39,46,0.1077212932147598,True
39,47,0.09930037656334952,True
39,48,0.4984655233860238,True
39,49,0.8704755615646639,True
39,50,0.19161322027598732,True
39,51,0.36787342491026576,True
39,52,0.9711642106067868,True
39,53,0.9867270536264002,True
39,54,0.26211682202566383,True
39,55,0.410880740827418,True
39,56,0.714895837096392,True
39,57,0.2783800547911068,True
39,58,0.07784992181601781,True
39,59,0.5713198964860415,True
40,0,0.001048935056282774,False
40,1,0.3070421367400209,False
40,2,0.04023417464760454,False
40,3,0.005860138835907297,False
40,4,0.06815695224520855,False
40,5,0.26744630280931375,False
40,6,0.0009002876083177252,False
40,7,1.9130719000050058e-05,False
40,8,0.024917969210861386,False
40,9,0.04295973859319551,False
40,10,0.19118127453542774,False
40,11,0.0788779619359545,False
40,12,0.02978095337064429,False
40,13,0.46399967428289,False
40,14,0.10725503900638254,False
40,15,0.13436364860538952,True
40,16,0.010224015320819657,True
40,17,0.6283137750660858,True
40,18,0.18692537724624766,True
40,19,0.5711748001196425,True
40,20,0.8895621596622956,True
40,21,0.2641919419905442,True
40,22,0.26373815249921484,True
40,23,0.9783007825304109,True
40,24,0.6210944685357354,True
40,25,0.9928673973543657,True
40,26,0.8275177015677421,True
40,27,0.37383689383111135,True
40,28,0.4545396934378828,True
40,29,0.18706467074898495,True
40,30,0.21481580813794723,True
40,31,0.9553149680810583,True
40,32,0.7847411240561585,True
40,33,0.22144759811955164,True
40,34,0.5115933787617454,True
40,35,0.10515247256899385,True
40,36,0.6232364101894015,True
40,37,0.5638808625449475,True
40,38,0.572620428795392,True
40,39,0.16557659937663943,True
40,40,0.8331797178990958,True
40,41,0.11993730526048305,True
40,42,0.4313655967985742,True
40,43,0.08643399515477843,True
40,44,0.3040148842970178,True
40,45,0.5765540667085823,True
40,46,0.5092617165283571,True
40,47,0.6474957663611897,True
40,48,0.35640279520334356,True
40,49,0.04466551015160223,True
40,50,0.1419309327021833,True
40,51,0.4934727438786652,True
40,52,0.4032331579270547,True
40,53,0.10212191105375869,True
40,54,0.6988730712939792,True
40,55,0.5033914763715037,True
40,56,0.8264097777322643,True
40,57,0.9241932819544657,True
40,58,0.971853674298797,True
40,59,0.5561542250020397,True
41,0,0.0006707986450198053,False
41,1,0.0009105153140936448,False
41,2,0.012887891342643044,False
41,3,0.010799033009915485,False
41,4,0.06650412337079138,False
41,5,0.03000351878234526,False
41,6,0.000403529590227063,False
41,7,0.24063628680915325,False
41,8,0.3744691533314615,False
41,9,0.015892252920712946,False
41,10,0.5636208079170754,False
41,11,0.00967847151090201,False
41,12,0.008950463067186302,False
41,13,0.06598163065494181,False
41,14,0.006883005206786963,False
41,15,0.33907295807121907,True
41,16,0.3834699127426132,True
41,17,0.7221375519736394,True
41,18,0.458358031408032,True
41,19,0.1624858148946765,True
41,20,0.5723261165542308,True
41,21,0.7844419652575204,True
41,22,0.07664419663048622,True
41,23,0.018315582173850792,True
41,24,0.7218376469455544,True
41,25,0.5433773684379322,True
41,26,0.2719600933965447,True
41,27,0.38059234258349206,True
41,28,0.6335867233748913,True
41,29,0.7830175018793738,True
41,30,0.6974602612597046,True
41,31,0.5517507102420773,True
41,32,0.026023045957324298,True
41,33,0.10502248260537393,True
41,34,0.3712567037650027,True
41,35,0.6893498991559842,True
41,36,0.8926073660396349,True
41,37,0.1031196873961121,True
41,38,0.49671150498476496,True
41,39,0.21441653977543582,True
41,40,0.7139611238787287,True
41,41,0.9521143719755151,True
41,42,0.08607609860664407,True
41,43,0.7016408359071974,True
41,44,0.7535155483720934,True
41,45,0.5233688978465816,True
41,46,0.32446017939274263,True
41,47,0.5441667806226455,True
41,48,0.15688130461247224,True
41,49,0.3768161927463395,True
41,50,0.6739265369870822,True
41,51,0.5101529015486236,True
41,52,0.21332386517990884,True
41,53,0.725185482030814,True
41,54,0.22106504396777807,True
41,55,0.7063455143701375,True
41,56,0.3089281084951594,True
41,57,0.7116590730335595,True
41,58,0.41778056367955324,True
41,59,0.6164896577217861,True
42,0,0.22758084590896535,False
42,1,0.019186133254292314,False
42,2,0.03283981560738782,False
42,3,0.03413574158307786,False
42,4,0.00040333160567792474,False
42,5,3.2658302959588905e-05,False
42,6,0.0170488736291444,False
42,7,0.0041363557316297745,False
42,8,0.0017427881439416183,False
42,9,0.2611491299881794,False
42,10,0.023913040284758724,False
42,11,2.973859578292538e-05,False
42,12,0.514766457629611,False
42,13,0.0013145941633280573,False
42,14,0.022156964906458652,False
42,15,0.03437887437590729,True
42,16,0.30406934312906664,True
42,17,0.6935234102926724,True
42,18,0.9101387071461354,True
42,19,0.436393925503447,True
42,20,0.19941672040960798,True
42,21,0.7559835371646975,True
42,22,0.7832222177240945,True
42,23,0.37146956263352343,True
42,24,0.047767888809636,True
42,25,0.8136303353015611,True
42,26,0.5902069933698685,True
42,27,0.09763640768156019,True
42,28,0.42909142815924645,True
42,29,0.04758019778134328,True
42,30,0.7988915521060804,True
42,31,0.8494993526065381,True
42,32,0.3660094334456541,True
42,33,0.21254379942454643,True
42,34,0.37769285851275275,True
42,35,0.04982396553867032,True
42,36,0.8529905640175004,True
42,37,0.9338673454802647,True
42,38,0.6346647451897218,True
42,39,0.11150795355751801,True
42,40,0.9413387035849894,True
42,41,0.6825181922718124,True
42,42,0.6511985426007704,True
42,43,0.02266753964955056,True
42,44,0.11754493704281131,True
42,45,0.6660879627670919,True
42,46,0.13244599355471623,True
42,47,0.9198781187083495,True
42,48,0.20789683771771955,True
42,49,0.8465473563832765,True
42,50,0.08563007560642154,True
42,51,0.8572349860177401,True
42,52,0.5613744545514798,True
42,53,0.3821252153248135,True
42,54,0.04966977324796697,True
42,55,0.19393169549146613,True
42,56,0.6912122414631077,True
42,57,0.4055374022103747,True
42,58,0.6300653977595905,True
42,59,0.7165336925132417,True
43,0,0.01618836895547724,False
43,1,0.06235330287575608,False
43,2,0.21507563736042665,False
43,3,0.005922930530725722,False
43,4,0.0005940200493788077,False
43,5,0.00021358033909793636,False
43,6,0.021381996261002095,False
43,7,0.0005182847273063134,False
43,8,0.01690064311965783,False
43,9,0.20232085766455368,False
43,10,7.352844104136039e-05,False
43,11,0.040787027185823235,False
43,12,0.016310887495582918,False
43,13,0.17588175901525294,False
43,14,0.0014795658515373974,False
43,15,0.05369850345796285,True
43,16,0.1485521770465007,True
43,17,0.3756859715208614,True
43,18,0.29082820614095045,True
43,19,0.12741799838821508,True
43,20,0.8653873756067534,True
43,21,0.8124916886540272,True
43,22,0.18322467038072743,True
43,23,0.8647275920282174,True
43,24,0.23144662535075944,True
43,25,0.9822902809536718,True
43,26,0.7705116125330742,True
43,27,0.5492130325129972,True
43,28,0.5660075001012518,True
43,29,0.011945101057513815,True
43,30,0.8763652458778265,True
43,31,0.42220839999170673,True
43,32,0.7162362701320847,True
43,33,0.1465834177396375,True
43,34,0.5699385879303503,True
43,35,0.9504005858677063,True
43,36,0.7375793655327227,True
43,37,0.6368643044271138,True
43,38,0.37939828653676966,True
43,39,0.5406022603758259,True
43,40,0.9482987894657252,True
43,41,0.3781605335495899,True
43,42,0.23351283013131272,True
43,43,0.6927560237871279,True
43,44,0.5411752637153935,True
43,45,0.7423774884668114,True
43,46,0.7698853632499858,True
43,47,0.526265219298249,True
43,48,0.03250245831760554,True
43,49,0.8128927102596502,True
43,50,0.6832204485939418,True
43,51,0.6921720922017363,True
43,52,0.7315572777002921,True
43,53,0.30034772766796297,True
43,54,0.09849411636258126,True
43,55,0.5262855156645654,True
43,56,0.040239783765249164,True
43,57,0.9735016225056868,True
43,58,0.8380382890343168,True
43,59,0.7468182984243472,True
44,0,0.0001098802893008493,False
44,1,0.0078100654527716576,False
44,2,0.07739584744571373,False
44,3,0.00024746503569448376,False
44,4,0.017840454206343982,False
44,5,0.3920617343815402,False
